,id,artist,album,date,duration,description,thumbnail,views,score,genre,shirt,shirt_rgb
339,x0GzWxPJQUs,Lido Pimienta,Miss Colombia,2020-04-29T01:45:30Z,PT8M11S,"listen: <url>  lido pimienta celebrates her indigenous roots with this colorful, digital blend of art pop and cumbia.  more pop reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: para transcribir (sol & luna), eso que tu haces, nada, te queria, no pude, quiero que me salves, resisto y ya  least fav track: coming thru  lido pimienta - miss colombia / 2020 / anti- / art pop, digital cumbia  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/x0GzWxPJQUs/hqdefault.jpg,126575,8.0,"['art pop', 'digital cumbia']",yellow_check,"[(188, 167, 132), (39, 27, 39), (90, 69, 66)]"
340,NJgHNeFVQqg,Black Curse,Endless Wound,2020-04-25T01:52:10Z,PT6M32S,"listen: <url>  black curse displays great foundational elements on its debut album, but also runs short on ideas.  more metal reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: charnel rift, enraptured by decay, finality i behold  least fav track: lifeless sanctum  black curse - endless wound / 2020 / sepulchral voice / blackened death metal  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/NJgHNeFVQqg/hqdefault.jpg,79386,6.0,['blackened death metal'],other,"[(233, 217, 204), (129, 71, 49), (148, 124, 108)]"
341,fsTud32GJrg,Westside Gunn,Pray for Paris,2020-04-24T02:00:56Z,PT8M36S,"listen: <url>  pray for paris does westside gunn's established style well for the most part, but isn't likely to convert many nonbelievers.  more rap reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: george bondo, 327, allah sent me, $500 ounces, versace, le djoliba  least fav track: french toast  westside gunn - pray for paris / 2020 / griselda / east coast hip hop, hardcore hip hop  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/fsTud32GJrg/hqdefault.jpg,307570,6.0,"['east coast hip hop', 'hardcore hip hop']",other,"[(201, 167, 137), (30, 26, 21), (141, 66, 39)]"
342,XGTBxV-RLwI,Fiona Apple,Fetch the Bolt Cutters,2020-04-22T19:13:28Z,PT8M38S,"listen: <url>  fetch the bolt cutters has plenty of great ideas, but is sometimes betrayed by its raw presentation and quasi-experimental direction.  other reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: i want you to love me, shameika, newspaper, ladies, cosmonauts  least fav track: for her  fiona apple - fetch the bolt cutters / 2020 / epic / singer-songwriter, art pop  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/XGTBxV-RLwI/hqdefault.jpg,554196,7.0,"['singer-songwriter', 'art pop']",other,"[(87, 120, 162), (210, 217, 228), (172, 196, 212)]"
343,SyWmV_oD2us,Rina Sawayama,Sawayama,2020-04-21T02:37:31Z,PT11M,"listen: <url>  rina sawayama comes to us as a near-fully formed popstar on her debut album.  more pop reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: xs, stfu, comme des garcons, akasaka sad, paradisin', love me 4 me, bad friend, chosen family  least fav track: f this world  rina sawayama - sawayama / 2020 / dirty hit / electropop, alternative r&b  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/SyWmV_oD2us/hqdefault.jpg,435808,8.0,"['electropop', 'alternative r&b']",yellow_check,"[(187, 166, 133), (43, 29, 40), (92, 67, 60)]"
344,I-L_MDmJxU0,DaBaby,Blame It on Baby,2020-04-19T02:39:31Z,PT5M43S,"listen: <url>  even at its best, blame it on baby sounds like something dababy's done before and better.  more rap reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: jump, blame it on baby, nasty  least fav track: sad sh!t  dababy - blame it on baby / 2020 / interscope / trap rap  4/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/I-L_MDmJxU0/hqdefault.jpg,546382,4.0,['trap rap'],white_check,"[(171, 167, 184), (59, 40, 47), (99, 50, 34)]"
345,ddy8WPKFDb4,Laura Marling,Song for Our Daughter,2020-04-18T02:04:45Z,PT6M53S,"listen: <url>  what song for our daughter lacks in experimentation it more than makes up for with its robust songwriting.  other reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: alexandra, held down, strange girl, only the strong, song for our daughter, fortune, the end of the affair, for you  least fav track: hope we meet again  laura marling - song for our daughter / 2020 / chrysalis / singer-songwriter, chamber folk  9/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/ddy8WPKFDb4/hqdefault.jpg,204455,9.0,"['singer-songwriter', 'chamber folk']",yellow_check,"[(184, 163, 131), (39, 23, 34), (93, 67, 56)]"
346,yTWc9cdON44,Igorrr,Spirituality and Distortion,2020-04-16T19:31:18Z,PT7M26S,"listen: <url>  spirituality and distortion might just be igorrr's most uncompromising album so far—for better or worse.  more metal reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: very noise, camel dancefloor, parpaing, paranoid bulldozer italiano, polyphonic rust  least fav track: musette maximum  igorrr - spirituality and distortion / 2020 / metal blade / black metal, breakcore, baroque music  5/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/yTWc9cdON44/hqdefault.jpg,101764,5.0,"['black metal', 'breakcore', 'baroque music']",other,"[(108, 138, 175), (233, 214, 169), (180, 188, 174)]"
347,TXWQ_pl76Y0,The Strokes,The New Abnormal,2020-04-15T02:33:10Z,PT10M24S,"listen: <url>  more than just an oddity in the strokes' catalog, the new abnormal is a return to form after the disappointing comedown machine.  more rock reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: the adults are talking, selfless, brooklyn bridge to chorus, at the door, why are sundays so depressing, not the same anymore, ode to the mets  least fav track: eternal summer  the strokes - the new abnormal / 2020 / cult / indie rock, post-punk revival, synthpop  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/TXWQ_pl76Y0/hqdefault.jpg,724605,8.0,"['indie rock', 'post-punk revival', 'synthpop']",other,"[(156, 180, 219), (70, 109, 161), (94, 124, 167)]"
348,P7mLMSo17jc,Sam Hunt,Southside,2020-04-11T20:44:49Z,PT10M37S,"listen: <url>  southside is hard to forget for all the wrong reasons.  other reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: n/a  least fav track: drinkin' too much  sam hunt - southside / 2020 / mca nashville / bro-country  1/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/P7mLMSo17jc/hqdefault.jpg,216115,1.0,['bro-country'],other,"[(151, 47, 61), (27, 5, 12), (205, 162, 169)]"
349,el7NTXDuaCo,Four Tet,Sixteen Oceans,2020-04-10T17:01:05Z,PT6M31S,"listen: <url>  four tet's increasingly ambient direction continues to dampen his appeal on sixteen oceans.  more electronic reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: baby, love salad  least fav track: hi hello  four tet - sixteen oceans / 2020 / text / microhouse, ambient  4/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/el7NTXDuaCo/hqdefault.jpg,94213,4.0,"['microhouse', 'ambient']",other,"[(203, 201, 204), (75, 69, 85), (102, 97, 109)]"
350,RlRvesjS9rE,Yves Tumor,Heaven to a Tortured Mind,2020-04-09T16:37:05Z,PT6M2S,"listen: <url>  heaven to a tortured mind, a surreal celebration of soul, britpop, and glam rock, has greater clarity and flourish than yves tumor's previous work.  more rock reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: gospel for a new century, identity trade, kerosene, romanticist, dream palette, super stars  least fav track: hasdallen lights  yves tumor - heaven to a tortured mind / 2020 / warp / art rock, glam, psychedelic soul  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/RlRvesjS9rE/hqdefault.jpg,195800,7.0,"['art rock', 'glam', 'psychedelic soul']",other,"[(175, 51, 30), (234, 192, 180), (208, 147, 142)]"
351,AMKnqlZzRcM,Waxahatchee,Saint Cloud,2020-04-08T15:19:48Z,PT6M4S,"listen: <url>  saint cloud is an underwhelming take on indie country.  other reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: war, arkadelphia  least fav track: the eye  waxahatchee - saint cloud / 2020 / merge / indie country  4/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/AMKnqlZzRcM/hqdefault.jpg,98401,4.0,['indie country'],other,"[(96, 28, 33), (201, 102, 106), (173, 150, 157)]"
352,mMY3eoqp0kg,Thundercat,It Is What It Is,2020-04-07T02:03:48Z,PT7M12S,"listen: <url>  thundercat's muddy mixes remain his achilles' heel on the otherwise enjoyable it is what it is.  more pop reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: i love louis cole, black qualls, dragonball durag, king of the hill, existential dread, it is what it is  least fav track: how sway  thundercat - it is what it is / 2020 / brainfeeder / neo-soul, jazz-funk  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/mMY3eoqp0kg/hqdefault.jpg,348325,6.0,"['neo-soul', 'jazz-funk']",other,"[(207, 204, 204), (19, 14, 21), (119, 94, 79)]"
353,p_Db3vDJuWU,Nicolas Jaar,Cenizas,2020-04-03T02:14:40Z,PT8M44S,"listen: <url>  nicolas jaar's second album of 2020 is an evocative set of electroacoustic vignettes.  more electronic reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: vanish, menysid, cenizas, agosto, vaciar, sunder, hello chain, rubble, xerox  least fav track: gocce  nicolas jaar - cenizas / 2020 / other people / ambient, electroacoustic, art pop  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/p_Db3vDJuWU/hqdefault.jpg,140496,8.0,"['ambient', 'electroacoustic', 'art pop']",other,"[(97, 90, 99), (180, 177, 181), (159, 153, 159)]"
354,tpyQzfYDh1Y,Dua Lipa,Future Nostalgia,2020-04-02T02:46:05Z,PT9M15S,"listen: <url>  despite not sticking the landing, future nostalgia is a significant leap forward from dua lipa's so-so debut.  more pop reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: future nostalgia, don't start now, physical, levitating, hallucinate, love again, break my heart  least fav track: good in bed  dua lipa - future nostalgia / 2020 / warner / dance pop, nu-disco  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/tpyQzfYDh1Y/hqdefault.jpg,676738,7.0,"['dance pop', 'nu-disco']",white_check,"[(210, 183, 176), (38, 19, 15), (127, 61, 45)]"
355,1-YccbQ9EVk,Don Toliver,Heaven or Hell,2020-04-01T02:11:23Z,PT6M40S,"listen: <url>  don toliver spends pretty much all of heaven or hell in the shadow of travis scott's sound.  more rap reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: after party, can't feel my legs, had enough  least fav track: candy  don toliver - heaven or hell / 2020 / cactus jack / trap rap  5/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/1-YccbQ9EVk/hqdefault.jpg,299589,5.0,['trap rap'],other,"[(216, 104, 64), (247, 224, 208), (236, 192, 156)]"
356,aHVTlcNdIFc,Sufjan Stevens & Lowell Brams,Aporia,2020-03-31T04:19:39Z,PT6M17S,"listen: <url>  sufjan stevens teams up with stepfather lowell brams for a severely underwhelming series of half-hearted ambient works.   more electronic reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: captain praxis, eudaimonia  least fav track: for raymond scott  sufjan stevens & lowell brams - aporia / 2020 / asthmatic kitty / ambient  3/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/aHVTlcNdIFc/hqdefault.jpg,131349,3.0,['ambient'],other,"[(103, 34, 40), (206, 99, 98), (176, 140, 144)]"
357,NfGPMT6RNJU,Horse Lords,The Common Task,2020-03-27T19:14:13Z,PT8M6S,"listen: <url>  the common task could be a good gateway to the wonders of post-minimalist math rock.  more rock reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: fanfare for effective freedom, against gravity, the radiant city, integral accident  least fav track: people's park  horse lords - the common task / 2020 / northern spy / math rock, post-minimalism, drone  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/NfGPMT6RNJU/hqdefault.jpg,132862,8.0,"['math rock', 'post-minimalism', 'drone']",yellow_check,"[(186, 165, 130), (52, 34, 47), (91, 67, 60)]"
358,U8DL0wDfxAw,The Garden,Kiss My Super Bowl Ring,2020-03-26T16:00:21Z,PT9M2S,"listen: <url>  the garden's devil-may-care eclecticism remains both a blessing and a curse.  more rock reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: a struggle, kiss my super bowl ring, ampm truck, the king of cutting corners  least fav track: lowrider slug  the garden - kiss my super bowl ring / 2020 / epitaph / synth punk, experimental rock  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/U8DL0wDfxAw/hqdefault.jpg,140171,6.0,"['synth punk', 'experimental rock']",white_check,"[(212, 213, 218), (36, 36, 38), (108, 108, 110)]"
359,vMxNmFZ2ijY,Childish Gambino,3.15.20,2020-03-25T14:53:16Z,PT10M16S,"listen: <url>  untitled unflattering.  more pop reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: 42.26, 53.49  least fav track: 32.22  childish gambino - 3.15.20 / 2020 / mcdj / neo-soul, alternative hip hop  4/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/vMxNmFZ2ijY/hqdefault.jpg,833163,4.0,"['neo-soul', 'alternative hip hop']",white_check,"[(185, 182, 186), (40, 28, 42), (88, 78, 88)]"
360,GpyoyfxLmCU,The Weeknd,After Hours,2020-03-24T02:08:12Z,PT7M51S,"listen: <url>  after hours is a fruitful reinvention of the weeknd.  more pop reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: hardest to love, scared to live, heartless, faith, blinding lights, in your eyes, save your tears, after hours  least fav track: too late  the weeknd - after hours / 2020 / xo / alternative r&b  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/GpyoyfxLmCU/hqdefault.jpg,1397597,7.0,['alternative r&b'],other,"[(36, 51, 93), (204, 202, 206), (136, 156, 186)]"
361,kJb6Lz5frq4,R.A.P. Ferreira,Purple Moonlight Pages,2020-03-21T19:56:03Z,PT9M58S,"listen: <url>  purple moonlight pages is a thought-provoking self-portrait of the artist formerly known as milo, as well as just a damn good jazz rap album.  more rap reviews: <url>  = subscribe: <url>  patreon: <url>  official site: <url>  tnd twitter: <url>  tnd facebook: <url>  support tnd: <url> =  fav tracks: greens, noncipher, omens & totems, u.d.i.g, laundry, dust up, cycles, absolutes, no starving artists, an idea is a work of art, pinball  least fav track: masterplan  r.a.p. ferreira - purple moonlight pages / 2020 / ruby yacht / jazz rap, abstract hip hop  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/kJb6Lz5frq4/hqdefault.jpg,162430,8.0,"['jazz rap', 'abstract hip hop']",yellow_check,"[(187, 164, 127), (39, 25, 33), (93, 70, 60)]"
